File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,89,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""const/"");",42424ff284f4b83b8d40894b7bb462866f50031066b0e51ad13bec04d7d52906,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,91,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""check/"");",bcf453c59d9f698cf8e45c73548f44455e35b50b612a64722fff1cc1945013e6,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,93,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""choice/"");",f649dd07ca563c7847ff48c2cdc9ba5578985f3f03c60b3f88d084d97249178c,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,95,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""choiceval/"");",aa14a0c1ccb6410beb3a37435ec8c4bd2bfad7d327341c37e1d06a5b80d6cfa1,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,97,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""valid/"");",982e5eed9b3edad004c6bb96185a88f785fb021cfeb5504c8621e143123653f8,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,99,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""optional/"");",d6bb4f808fe6e731f134f12974ff93938602033ac26ced5fc1badf5b553d8f43,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,101,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""write/"");",c0656c25c1c1096b02966576db085b0cb097ecad9c7e50570f0390cfa8442eb0,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,103,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""changed/"");",bc2a8e28f71592fcd77a374cb66e3ff155e0b6c418049d09e31f29d5f68c5343,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,105,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(buf, ""auto/"");",2881aee72959916a16fca89f96531d69e41191bc61d1f860ba04c757e67dbf1c,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,1168,44,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	pix = gdk_pixbuf_new_from_xpm_data((const char **),4f7392263b6d4bf637b4f1a40ad5d2711dd9064a1da954ac210c36a44cad123d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,1229,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(&found, child, sizeof(GtkTreeIter));",0d3bdf8bab52d85af60926caee7a8b39bd0dd7d063d76fd052ab7074bc1d370d,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,1286,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"				memcpy(&tmp, child2, sizeof(GtkTreeIter));",f69e71e4ef8a71d0acf4801b87e37b5435f7d260fc535b43fc29ec9770a0bef3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/gconf/gconf.c,1311,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"				memcpy(&tmp, child2, sizeof(GtkTreeIter));",f69e71e4ef8a71d0acf4801b87e37b5435f7d260fc535b43fc29ec9770a0bef3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,296,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static char filename[PATH_MAX+1];,e1aef89fc36ed0dafe5ba3e653df5649740045cd9250cfb338210ba78fd2072e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,299,12,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    static char menu_backtitle[PATH_MAX+128];,f423debf795a05fd35c4a2d2905e9919ca82423633b97973f80f6e74eea76d68,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,372,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            char header[4];,e244f3f09624dd68be7f1b6dc3a22f09b478956d40c770d1eed210ff7fc1dcde,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,377,17,4,2,buffer,sprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",Risk is low because the source has a constant maximum length.,CWE-120,"                sprintf(header, ""(%c)"", key);",6d74b378bf3af6447189b53f41906e419cfeb1810301224e4b17d2bc9ec6b27a,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,382,17,4,2,buffer,sprintf,Does not check for buffer overflows (CWE-120).,"Use sprintf_s, snprintf, or vsnprintf.",Risk is low because the source has a constant maximum length.,CWE-120,"                sprintf(header, ""   "");",c5972f0917de029cef62b3b918d7b7cf14db7f9038247970ec7a5d4134e5eb1f,2.0.19,FF1015,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,385,13,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"            memcpy(buf + pos->offset, header, sizeof(header) - 1);",c2fef1d8287ed482a67cd7b59ddd11f1233e94fd5a4b3f3998b3a325a40a0cee,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/mconf/mconf.c,778,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char buf[PATH_MAX+1];,44f4d98903e92f1d5a708659a3fbf4b7ae1f461c3fde2b6d0fc1cd45c9260317,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,250,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char str[256];,9b6aaacdbf5367d8b8e8dc8c0612440e406f5ce8b3437bcb90eb73a5bd1ff32a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,548,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(k_menu_items[items_num].str, ""XXX"", 3);",70e8bbdb81c01a60c43ae82379256904a756fd838bb273fa105d77709a93a2d6,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,569,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char new_str[256];,800bd71575bfcfa9ad1bfeb65c86778aae864fa5a78d94c2338c254a5ff3bbeb,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,570,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char tmp_str[256];,235a73d0cf648fe9d7776a8dfca317e309670b83586a445da27b8921e5fefc0d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,628,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static char filename[PATH_MAX+1];,e1aef89fc36ed0dafe5ba3e653df5649740045cd9250cfb338210ba78fd2072e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,629,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static char menu_backtitle[PATH_MAX+128];,f423debf795a05fd35c4a2d2905e9919ca82423633b97973f80f6e74eea76d68,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,1014,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char pattern[256];,d7ae347e966883b8901ac4f5c5e911a9314f64398bf4a865779f5781ffa83ee0,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.c,1215,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[1024];,5065f5757ec562d76d80e513ac33668b30265995d34290fc3fe7083c178c0622,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,224,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char tmp[x+10];,1155374390ae3549e4f294c63b6dddf67d08d3a6cc0baa04e9e830f089c40ab9,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/qconf/qconf.cc,990,34,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,void ConfigList::setAllOpen(bool open),7ee43209d2cd8faa18da2da34f083cad0cd6b768e9bdc9218915fa79856ef64f,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/tools/kconfig-frontends/frontends/qconf/qconf.cc,995,22,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,		(*it)->setExpanded(open);,e5baf7023ebe4e5baa4d5aefd46abdd926f198d9a625a7514a160c0d114d38c1,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/tools/kconfig-frontends/frontends/qconf/qconf.cc,1350,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char title[256];,2e202ac939cbbcdbce1bd36b8a3758d54db79b37fd023f81e79fbe96dc73caa4,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/frontends/qconf/qconf.h,100,23,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,	void setAllOpen(bool open);,3063667ef6439be87dd05758cff81d8c7b90e0448a7c1773665a28c7bc94c050,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/dialog.h,173,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char str[MAXITEMSTR];	/* prompt displayed */,bb0fcb39ef6126c096a78bc998ed3a4c648c8d28188bc0349115e745ee2c96b2,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/inputbox.c,24,1,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,char dialog_input_result[MAX_LEN + 1];,39bb16a432ea9da47cdaf97328726bc88d79b19b3ef3902a5ee5bd7e48a1f8cd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
